Process A,Process B,Annotation
counts_matrix,fastqc 5,D
counts_matrix,fastqc 4,D
counts_matrix,multiqc 3,D
counts_matrix,fastqc,D
counts_matrix,run_multiqc,D
counts_matrix,MultiQC,D
counts_matrix,fastqctrimmed,D
counts_matrix,fastqc_trimmed,D
counts_matrix,trim_fasq_fastqc,D
counts_matrix,fastqc 3,D
counts_matrix,fastQCtrimmed 2,D
counts_matrix,fastqc 2,D
counts_matrix,fastqcrim,D
counts_matrix,fastqc 6,D
samlon_quant,run_star_pe,D
samlon_quant,generate_genome_star_index,D
samlon_quant,run_star_se,D
samlon_quant,pass1,D
samlon_quant,star_genome,D
samlon_quant,tastq_to_bam_HISAT,D
samlon_quant,samtools_bam,D
samlon_quant,hisat2,D
samlon_quant,sort_bams,D
samlon_quant,compare_reference_stringtie,D
samlon_quant,map,D
samlon_quant,bamindex,D
samlon_quant,startPE,D
samlon_quant,expressbam,D
samlon_quant,sortedbam_to_rmdup,D
samlon_quant,sortbam,D
samlon_quant,fetch_unique_stringtie,D
samlon_quant,starindex,D
samlon_quant,starSE,D
samlon_quant,sort_index_bams,D
samlon_quant,RNA_SeqC,D
samlon_quant,pass2,D
samlon_quant,Process B,D
samlon_quant,Annotation,D
samlon_quant,mark_dups,D
samlon_quant,samtools_flagstat,D
samlon_quant,picard_rna_seq,D
samlon_quant,sampleReads,D
samlon_quant,cutadapt 2,D
samlon_quant,trim_galore_pe,D
samlon_quant,trimgalorePE,D
samlon_quant,cutadapt,D
samlon_quant,trimgaloreSE,D
samlon_quant,fastp_trimming_SE,D
samlon_quant,fastp_trimming_PE,D
samlon_quant,merge_trimmed_PE,D
samlon_quant,merge_trimmed_SE,D
samlon_quant,DRIMSeq,D
samlon_quant,edgeR,D
samlon_quant,rsem_norm,D
samlon_quant,feature_counts,D
samlon_quant,salmon_quant_se,S
samlon_quant,salmonSE,S
samlon_quant,salmon_quant_pe,SS
samlon_quant,salmonPE,S
samlon_quant,salmon_index_extended,D
samlon_quant,counts_matrix,D
samlon_quant,featureCounts 2,D
samlon_quant,salmon_quant,SS
samlon_quant,salmon_index,D
samlon_quant,featureCounts,D
samlon_quant,sortedbam_to_counts,D
samlon_quant,tximeta,D
samlon_quant,kallistoQuant,SS
samlon_quant,bigwig,D
samlon_quant,fastqScreen,D
samlon_quant,multiqc 2,D
samlon_quant,fastqc 5,D
samlon_quant,fastqc 4,D
samlon_quant,multiqc 3,D
samlon_quant,fastqc,D
samlon_quant,run_multiqc,D
samlon_quant,MultiQC,D
samlon_quant,fastqctrimmed,D
samlon_quant,fastqc_trimmed,D
samlon_quant,trim_fasq_fastqc,D
samlon_quant,fastqc 3,D
samlon_quant,fastQCtrimmed 2,D
samlon_quant,fastqc 2,D
samlon_quant,fastqcrim,D
samlon_quant,fastqc 6,D
featureCounts 2,run_star_pe,D
featureCounts 2,generate_genome_star_index,D
featureCounts 2,run_star_se,D
featureCounts 2,pass1,D
featureCounts 2,star_genome,D
featureCounts 2,tastq_to_bam_HISAT,D
featureCounts 2,samtools_bam,D
featureCounts 2,hisat2,D
featureCounts 2,sort_bams,D
featureCounts 2,compare_reference_stringtie,D
featureCounts 2,map,D
featureCounts 2,bamindex,D
featureCounts 2,startPE,D
featureCounts 2,expressbam,D
featureCounts 2,sortedbam_to_rmdup,D
featureCounts 2,sortbam,D
featureCounts 2,fetch_unique_stringtie,D
featureCounts 2,starindex,D
featureCounts 2,starSE,D
featureCounts 2,sort_index_bams,D
featureCounts 2,RNA_SeqC,D
featureCounts 2,pass2,D
featureCounts 2,Process B,D
featureCounts 2,Annotation,D
featureCounts 2,mark_dups,D
featureCounts 2,samtools_flagstat,D
featureCounts 2,picard_rna_seq,D
featureCounts 2,sampleReads,D
featureCounts 2,cutadapt 2,D
featureCounts 2,trim_galore_pe,D
featureCounts 2,trimgalorePE,D
featureCounts 2,cutadapt,D
featureCounts 2,trimgaloreSE,D
featureCounts 2,fastp_trimming_SE,D
featureCounts 2,fastp_trimming_PE,D
featureCounts 2,merge_trimmed_PE,D
featureCounts 2,merge_trimmed_SE,D
featureCounts 2,DRIMSeq,D
featureCounts 2,edgeR,D
featureCounts 2,rsem_norm,SS
featureCounts 2,feature_counts,SS
featureCounts 2,salmon_quant_se,D
featureCounts 2,salmonSE,D
featureCounts 2,salmon_quant_pe,D
featureCounts 2,salmonPE,D
featureCounts 2,salmon_index_extended,D
featureCounts 2,counts_matrix,SS
featureCounts 2,samlon_quant,D
featureCounts 2,salmon_quant,D
featureCounts 2,salmon_index,D
featureCounts 2,featureCounts,S
featureCounts 2,sortedbam_to_counts,SS
featureCounts 2,tximeta,D
featureCounts 2,kallistoQuant,D
featureCounts 2,bigwig,D
featureCounts 2,fastqScreen,D
featureCounts 2,multiqc 2,D
featureCounts 2,fastqc 5,D
featureCounts 2,fastqc 4,D
featureCounts 2,multiqc 3,D
featureCounts 2,fastqc,D
featureCounts 2,run_multiqc,D
featureCounts 2,MultiQC,D
featureCounts 2,fastqctrimmed,D
featureCounts 2,fastqc_trimmed,D
featureCounts 2,trim_fasq_fastqc,D
featureCounts 2,fastqc 3,D
featureCounts 2,fastQCtrimmed 2,D
featureCounts 2,fastqc 2,D
featureCounts 2,fastqcrim,D
featureCounts 2,fastqc 6,D
salmon_quant,run_star_pe,D
salmon_quant,generate_genome_star_index,D
salmon_quant,run_star_se,D
salmon_quant,pass1,D
salmon_quant,star_genome,D
salmon_quant,tastq_to_bam_HISAT,D
salmon_quant,samtools_bam,D
salmon_quant,hisat2,D
salmon_quant,sort_bams,D
salmon_quant,compare_reference_stringtie,D
salmon_quant,map,D
salmon_quant,bamindex,D
salmon_quant,startPE,D
salmon_quant,expressbam,D
salmon_quant,sortedbam_to_rmdup,D
salmon_quant,sortbam,D
salmon_quant,fetch_unique_stringtie,D
salmon_quant,starindex,D
salmon_quant,starSE,D
salmon_quant,sort_index_bams,D
salmon_quant,RNA_SeqC,D
salmon_quant,pass2,D
salmon_quant,Process B,D
salmon_quant,Annotation,D
salmon_quant,mark_dups,D
salmon_quant,samtools_flagstat,D
salmon_quant,picard_rna_seq,D
salmon_quant,sampleReads,D
salmon_quant,cutadapt 2,D
salmon_quant,trim_galore_pe,D
salmon_quant,trimgalorePE,D
salmon_quant,cutadapt,D
salmon_quant,trimgaloreSE,D
salmon_quant,fastp_trimming_SE,D
salmon_quant,fastp_trimming_PE,D
salmon_quant,merge_trimmed_PE,D
salmon_quant,merge_trimmed_SE,D
salmon_quant,DRIMSeq,D
salmon_quant,edgeR,D
salmon_quant,rsem_norm,D
salmon_quant,feature_counts,D
salmon_quant,salmon_quant_se,SS
salmon_quant,salmonSE,SS
salmon_quant,salmon_quant_pe,S
salmon_quant,salmonPE,S
salmon_quant,salmon_index_extended,D
salmon_quant,counts_matrix,D
salmon_quant,samlon_quant,SS
salmon_quant,featureCounts 2,D
salmon_quant,salmon_index,D
salmon_quant,featureCounts,D
salmon_quant,sortedbam_to_counts,D
salmon_quant,tximeta,D
salmon_quant,kallistoQuant,SS
salmon_quant,bigwig,D
salmon_quant,fastqScreen,D
salmon_quant,multiqc 2,D
salmon_quant,fastqc 5,D
salmon_quant,fastqc 4,D
salmon_quant,multiqc 3,D
salmon_quant,fastqc,D
salmon_quant,run_multiqc,D
salmon_quant,MultiQC,D
salmon_quant,fastqctrimmed,D
salmon_quant,fastqc_trimmed,D
salmon_quant,trim_fasq_fastqc,D
salmon_quant,fastqc 3,D
salmon_quant,fastQCtrimmed 2,D
salmon_quant,fastqc 2,D
salmon_quant,fastqcrim,D
salmon_quant,fastqc 6,D
salmon_index,run_star_pe,D
salmon_index,generate_genome_star_index,D
salmon_index,run_star_se,D
salmon_index,pass1,D
salmon_index,star_genome,D
salmon_index,tastq_to_bam_HISAT,D
salmon_index,samtools_bam,D
salmon_index,hisat2,D
salmon_index,sort_bams,D
salmon_index,compare_reference_stringtie,D
salmon_index,map,D
salmon_index,bamindex,D
salmon_index,startPE,D
salmon_index,expressbam,D
salmon_index,sortedbam_to_rmdup,D
salmon_index,sortbam,D
salmon_index,fetch_unique_stringtie,D
salmon_index,starindex,D
salmon_index,starSE,D
salmon_index,sort_index_bams,D
salmon_index,RNA_SeqC,D
salmon_index,pass2,D
salmon_index,Process B,D
salmon_index,Annotation,D
salmon_index,mark_dups,D
salmon_index,samtools_flagstat,D
salmon_index,picard_rna_seq,D
salmon_index,sampleReads,D
salmon_index,cutadapt 2,D
salmon_index,trim_galore_pe,D
salmon_index,trimgalorePE,D
salmon_index,cutadapt,D
salmon_index,trimgaloreSE,D
salmon_index,fastp_trimming_SE,D
salmon_index,fastp_trimming_PE,D
salmon_index,merge_trimmed_PE,D
salmon_index,merge_trimmed_SE,D
salmon_index,DRIMSeq,D
salmon_index,edgeR,D
salmon_index,rsem_norm,D
salmon_index,feature_counts,D
salmon_index,salmon_quant_se,D
salmon_index,salmonSE,D
salmon_index,salmon_quant_pe,D
salmon_index,salmonPE,D
salmon_index,salmon_index_extended,VS
salmon_index,counts_matrix,D
salmon_index,samlon_quant,D
salmon_index,featureCounts 2,D
salmon_index,salmon_quant,D
salmon_index,featureCounts,D
salmon_index,sortedbam_to_counts,D
salmon_index,tximeta,D
salmon_index,kallistoQuant,SS
salmon_index,bigwig,D
salmon_index,fastqScreen,D
salmon_index,multiqc 2,D
salmon_index,fastqc 5,D
salmon_index,fastqc 4,D
salmon_index,multiqc 3,D
salmon_index,fastqc,D
salmon_index,run_multiqc,D
salmon_index,MultiQC,D
salmon_index,fastqctrimmed,D
salmon_index,fastqc_trimmed,D
salmon_index,trim_fasq_fastqc,D
salmon_index,fastqc 3,D
salmon_index,fastQCtrimmed 2,D
salmon_index,fastqc 2,D
salmon_index,fastqcrim,D
salmon_index,fastqc 6,D
featureCounts,run_star_pe,D
featureCounts,generate_genome_star_index,D
featureCounts,run_star_se,D
featureCounts,pass1,D
featureCounts,star_genome,D
featureCounts,tastq_to_bam_HISAT,D
featureCounts,samtools_bam,D
featureCounts,hisat2,D
featureCounts,sort_bams,D
featureCounts,compare_reference_stringtie,D
featureCounts,map,D
featureCounts,bamindex,D
featureCounts,startPE,D
featureCounts,expressbam,D
featureCounts,sortedbam_to_rmdup,D
featureCounts,sortbam,D
featureCounts,fetch_unique_stringtie,D
featureCounts,starindex,D
featureCounts,starSE,D
featureCounts,sort_index_bams,D
featureCounts,RNA_SeqC,D
featureCounts,pass2,D
featureCounts,Process B,D
featureCounts,Annotation,D
featureCounts,mark_dups,D
featureCounts,samtools_flagstat,D
featureCounts,picard_rna_seq,D
featureCounts,sampleReads,D
featureCounts,cutadapt 2,D
featureCounts,trim_galore_pe,D
featureCounts,trimgalorePE,D
featureCounts,cutadapt,D
featureCounts,trimgaloreSE,D
featureCounts,fastp_trimming_SE,D
featureCounts,fastp_trimming_PE,D
featureCounts,merge_trimmed_PE,D
featureCounts,merge_trimmed_SE,D
featureCounts,DRIMSeq,D
featureCounts,edgeR,D
featureCounts,rsem_norm,SS
featureCounts,feature_counts,SS
featureCounts,salmon_quant_se,D
featureCounts,salmonSE,D
featureCounts,salmon_quant_pe,D
featureCounts,salmonPE,D
featureCounts,salmon_index_extended,D
featureCounts,counts_matrix,SS
featureCounts,samlon_quant,D
featureCounts,featureCounts 2,S
featureCounts,salmon_quant,D
featureCounts,salmon_index,D
featureCounts,sortedbam_to_counts,SS
featureCounts,tximeta,D
featureCounts,kallistoQuant,D
featureCounts,bigwig,D
featureCounts,fastqScreen,D
featureCounts,multiqc 2,D
featureCounts,fastqc 5,D
featureCounts,fastqc 4,D
featureCounts,multiqc 3,D
featureCounts,fastqc,D
featureCounts,run_multiqc,D
featureCounts,MultiQC,D
featureCounts,fastqctrimmed,D
featureCounts,fastqc_trimmed,D
featureCounts,trim_fasq_fastqc,D
featureCounts,fastqc 3,D
featureCounts,fastQCtrimmed 2,D
featureCounts,fastqc 2,D
featureCounts,fastqcrim,D
featureCounts,fastqc 6,D
sortedbam_to_counts,run_star_pe,D
sortedbam_to_counts,generate_genome_star_index,D
sortedbam_to_counts,run_star_se,D
sortedbam_to_counts,pass1,D
sortedbam_to_counts,star_genome,D
sortedbam_to_counts,tastq_to_bam_HISAT,D
sortedbam_to_counts,samtools_bam,D
sortedbam_to_counts,hisat2,D
sortedbam_to_counts,sort_bams,D
sortedbam_to_counts,compare_reference_stringtie,D
sortedbam_to_counts,map,D
sortedbam_to_counts,bamindex,D
sortedbam_to_counts,startPE,D
sortedbam_to_counts,expressbam,D
sortedbam_to_counts,sortedbam_to_rmdup,D
sortedbam_to_counts,sortbam,D
sortedbam_to_counts,fetch_unique_stringtie,D
sortedbam_to_counts,starindex,D
sortedbam_to_counts,starSE,D
sortedbam_to_counts,sort_index_bams,D
sortedbam_to_counts,RNA_SeqC,D
sortedbam_to_counts,pass2,D
sortedbam_to_counts,Process B,D
sortedbam_to_counts,Annotation,D
sortedbam_to_counts,mark_dups,D
sortedbam_to_counts,samtools_flagstat,D
sortedbam_to_counts,picard_rna_seq,D
sortedbam_to_counts,sampleReads,D
sortedbam_to_counts,cutadapt 2,D
sortedbam_to_counts,trim_galore_pe,D
sortedbam_to_counts,trimgalorePE,D
sortedbam_to_counts,cutadapt,D
sortedbam_to_counts,trimgaloreSE,D
sortedbam_to_counts,fastp_trimming_SE,D
sortedbam_to_counts,fastp_trimming_PE,D
sortedbam_to_counts,merge_trimmed_PE,D
sortedbam_to_counts,merge_trimmed_SE,D
sortedbam_to_counts,DRIMSeq,D
sortedbam_to_counts,edgeR,D
sortedbam_to_counts,rsem_norm,SS
sortedbam_to_counts,feature_counts,SS
sortedbam_to_counts,salmon_quant_se,D
sortedbam_to_counts,salmonSE,D
sortedbam_to_counts,salmon_quant_pe,D
sortedbam_to_counts,salmonPE,D
sortedbam_to_counts,salmon_index_extended,D
sortedbam_to_counts,counts_matrix,D
sortedbam_to_counts,samlon_quant,D
sortedbam_to_counts,featureCounts 2,SS
sortedbam_to_counts,salmon_quant,D
sortedbam_to_counts,salmon_index,D
sortedbam_to_counts,featureCounts,SS
sortedbam_to_counts,tximeta,D
sortedbam_to_counts,kallistoQuant,D
sortedbam_to_counts,bigwig,D
sortedbam_to_counts,fastqScreen,D
sortedbam_to_counts,multiqc 2,D
sortedbam_to_counts,fastqc 5,D
sortedbam_to_counts,fastqc 4,D
sortedbam_to_counts,multiqc 3,D
sortedbam_to_counts,fastqc,D
sortedbam_to_counts,run_multiqc,D
sortedbam_to_counts,MultiQC,D
sortedbam_to_counts,fastqctrimmed,D
sortedbam_to_counts,fastqc_trimmed,D
sortedbam_to_counts,trim_fasq_fastqc,D
sortedbam_to_counts,fastqc 3,D
sortedbam_to_counts,fastQCtrimmed 2,D
sortedbam_to_counts,fastqc 2,D
sortedbam_to_counts,fastqcrim,D
sortedbam_to_counts,fastqc 6,D
tximeta,run_star_pe,D
tximeta,generate_genome_star_index,D
tximeta,run_star_se,D
tximeta,pass1,D
tximeta,star_genome,D
tximeta,tastq_to_bam_HISAT,D
tximeta,samtools_bam,D
tximeta,hisat2,D
tximeta,sort_bams,D
tximeta,compare_reference_stringtie,D
tximeta,map,D
tximeta,bamindex,D
tximeta,startPE,D
tximeta,expressbam,D
tximeta,sortedbam_to_rmdup,D
tximeta,sortbam,D
tximeta,fetch_unique_stringtie,D
tximeta,starindex,D
tximeta,starSE,D
tximeta,sort_index_bams,D
tximeta,RNA_SeqC,D
tximeta,pass2,D
tximeta,Process B,D
tximeta,Annotation,D
tximeta,mark_dups,D
tximeta,samtools_flagstat,D
tximeta,picard_rna_seq,D
tximeta,sampleReads,D
tximeta,cutadapt 2,D
tximeta,trim_galore_pe,D
tximeta,trimgalorePE,D
tximeta,cutadapt,D
tximeta,trimgaloreSE,D
tximeta,fastp_trimming_SE,D
tximeta,fastp_trimming_PE,D
tximeta,merge_trimmed_PE,D
tximeta,merge_trimmed_SE,D
tximeta,DRIMSeq,D
tximeta,edgeR,D
tximeta,rsem_norm,D
tximeta,feature_counts,D
tximeta,salmon_quant_se,D
tximeta,salmonSE,D
tximeta,salmon_quant_pe,D
tximeta,salmonPE,D
tximeta,salmon_index_extended,D
tximeta,counts_matrix,D
tximeta,samlon_quant,D
tximeta,featureCounts 2,D
tximeta,salmon_quant,D
tximeta,salmon_index,D
tximeta,featureCounts,D
tximeta,sortedbam_to_counts,D
tximeta,kallistoQuant,D
tximeta,bigwig,D
tximeta,fastqScreen,D
tximeta,multiqc 2,D
tximeta,fastqc 5,D
tximeta,fastqc 4,D
tximeta,multiqc 3,D
tximeta,fastqc,D
tximeta,run_multiqc,D
tximeta,MultiQC,D
tximeta,fastqctrimmed,D
tximeta,fastqc_trimmed,D
tximeta,trim_fasq_fastqc,D
tximeta,fastqc 3,D
tximeta,fastQCtrimmed 2,D
tximeta,fastqc 2,D
tximeta,fastqcrim,D
tximeta,fastqc 6,D
kallistoQuant,run_star_pe,D
kallistoQuant,generate_genome_star_index,D
kallistoQuant,run_star_se,D
kallistoQuant,pass1,D
kallistoQuant,star_genome,D
kallistoQuant,tastq_to_bam_HISAT,D
kallistoQuant,samtools_bam,D
kallistoQuant,hisat2,D
kallistoQuant,sort_bams,D
kallistoQuant,compare_reference_stringtie,D
kallistoQuant,map,D
kallistoQuant,bamindex,D
kallistoQuant,startPE,D
kallistoQuant,expressbam,D
kallistoQuant,sortedbam_to_rmdup,D
kallistoQuant,sortbam,D
kallistoQuant,fetch_unique_stringtie,D
kallistoQuant,starindex,D
kallistoQuant,starSE,D
kallistoQuant,sort_index_bams,D
kallistoQuant,RNA_SeqC,D
kallistoQuant,pass2,D
kallistoQuant,Process B,D
kallistoQuant,Annotation,D
kallistoQuant,mark_dups,D
kallistoQuant,samtools_flagstat,D
kallistoQuant,picard_rna_seq,D
kallistoQuant,sampleReads,D
kallistoQuant,cutadapt 2,D
kallistoQuant,trim_galore_pe,D
kallistoQuant,trimgalorePE,D
kallistoQuant,cutadapt,D
kallistoQuant,trimgaloreSE,D
kallistoQuant,fastp_trimming_SE,D
kallistoQuant,fastp_trimming_PE,D
kallistoQuant,merge_trimmed_PE,D
kallistoQuant,merge_trimmed_SE,D
kallistoQuant,DRIMSeq,D
kallistoQuant,edgeR,D
kallistoQuant,rsem_norm,D
kallistoQuant,feature_counts,D
kallistoQuant,salmon_quant_se,SS
kallistoQuant,salmonSE,SS
kallistoQuant,salmon_quant_pe,SS
kallistoQuant,salmonPE,SS
kallistoQuant,salmon_index_extended,D
kallistoQuant,counts_matrix,D
kallistoQuant,samlon_quant,SS
kallistoQuant,featureCounts 2,D
kallistoQuant,salmon_quant,SS
kallistoQuant,salmon_index,SS
kallistoQuant,featureCounts,D
kallistoQuant,sortedbam_to_counts,D
kallistoQuant,tximeta,D
kallistoQuant,bigwig,D
kallistoQuant,fastqScreen,D
kallistoQuant,multiqc 2,D
kallistoQuant,fastqc 5,D
kallistoQuant,fastqc 4,D
kallistoQuant,multiqc 3,D
kallistoQuant,fastqc,D
kallistoQuant,run_multiqc,D
kallistoQuant,MultiQC,D
kallistoQuant,fastqctrimmed,D
kallistoQuant,fastqc_trimmed,D
kallistoQuant,trim_fasq_fastqc,D
kallistoQuant,fastqc 3,D
kallistoQuant,fastQCtrimmed 2,D
kallistoQuant,fastqc 2,D
kallistoQuant,fastqcrim,D
kallistoQuant,fastqc 6,D
bigwig,run_star_pe,D
bigwig,generate_genome_star_index,D
bigwig,run_star_se,D
bigwig,pass1,D
bigwig,star_genome,D
bigwig,tastq_to_bam_HISAT,D
bigwig,samtools_bam,D
bigwig,hisat2,D
bigwig,sort_bams,D
bigwig,compare_reference_stringtie,D
bigwig,map,D
bigwig,bamindex,D
bigwig,startPE,D
bigwig,expressbam,D
bigwig,sortedbam_to_rmdup,D
bigwig,sortbam,D
bigwig,fetch_unique_stringtie,D
bigwig,starindex,D
bigwig,starSE,D
bigwig,sort_index_bams,D
bigwig,RNA_SeqC,D
bigwig,pass2,D
bigwig,Process B,D
bigwig,Annotation,D
bigwig,mark_dups,D
bigwig,samtools_flagstat,D
bigwig,picard_rna_seq,D
bigwig,sampleReads,D
bigwig,cutadapt 2,D
bigwig,trim_galore_pe,D
bigwig,trimgalorePE,D
bigwig,cutadapt,D
bigwig,trimgaloreSE,D
bigwig,fastp_trimming_SE,D
bigwig,fastp_trimming_PE,D
bigwig,merge_trimmed_PE,D
bigwig,merge_trimmed_SE,D
bigwig,DRIMSeq,D
bigwig,edgeR,D
bigwig,rsem_norm,D
bigwig,feature_counts,D
bigwig,salmon_quant_se,D
bigwig,salmonSE,D
bigwig,salmon_quant_pe,D
bigwig,salmonPE,D
bigwig,salmon_index_extended,D
bigwig,counts_matrix,D
bigwig,samlon_quant,D
bigwig,featureCounts 2,D
bigwig,salmon_quant,D
bigwig,salmon_index,D
bigwig,featureCounts,D
bigwig,sortedbam_to_counts,D
bigwig,tximeta,D
bigwig,kallistoQuant,D
bigwig,fastqScreen,D
bigwig,multiqc 2,D
bigwig,fastqc 5,D
bigwig,fastqc 4,D
bigwig,multiqc 3,D
bigwig,fastqc,D
bigwig,run_multiqc,D
bigwig,MultiQC,D
bigwig,fastqctrimmed,D
bigwig,fastqc_trimmed,D
bigwig,trim_fasq_fastqc,D
bigwig,fastqc 3,D
bigwig,fastQCtrimmed 2,D
bigwig,fastqc 2,D
bigwig,fastqcrim,D
bigwig,fastqc 6,D
fastqScreen,run_star_pe,D
fastqScreen,generate_genome_star_index,D
fastqScreen,run_star_se,D
fastqScreen,pass1,D
fastqScreen,star_genome,D
fastqScreen,tastq_to_bam_HISAT,D
fastqScreen,samtools_bam,D
fastqScreen,hisat2,D
fastqScreen,sort_bams,D
fastqScreen,compare_reference_stringtie,D
fastqScreen,map,D
fastqScreen,bamindex,D
fastqScreen,startPE,D
fastqScreen,expressbam,D
fastqScreen,sortedbam_to_rmdup,D
fastqScreen,sortbam,D
fastqScreen,fetch_unique_stringtie,D
fastqScreen,starindex,D
fastqScreen,starSE,D
fastqScreen,sort_index_bams,D
fastqScreen,RNA_SeqC,D
fastqScreen,pass2,D
fastqScreen,Process B,D
fastqScreen,Annotation,D
fastqScreen,mark_dups,D
fastqScreen,samtools_flagstat,D
fastqScreen,picard_rna_seq,D
fastqScreen,sampleReads,D
fastqScreen,cutadapt 2,D
fastqScreen,trim_galore_pe,D
fastqScreen,trimgalorePE,D
fastqScreen,cutadapt,D
fastqScreen,trimgaloreSE,D
fastqScreen,fastp_trimming_SE,D
fastqScreen,fastp_trimming_PE,D
fastqScreen,merge_trimmed_PE,D
fastqScreen,merge_trimmed_SE,D
fastqScreen,DRIMSeq,D
fastqScreen,edgeR,D
fastqScreen,rsem_norm,D
fastqScreen,feature_counts,D
fastqScreen,salmon_quant_se,D
fastqScreen,salmonSE,D
fastqScreen,salmon_quant_pe,D
fastqScreen,salmonPE,D
fastqScreen,salmon_index_extended,D
fastqScreen,counts_matrix,D
fastqScreen,samlon_quant,D
fastqScreen,featureCounts 2,D
fastqScreen,salmon_quant,D
fastqScreen,salmon_index,D
fastqScreen,featureCounts,D
fastqScreen,sortedbam_to_counts,D
fastqScreen,tximeta,D
fastqScreen,kallistoQuant,D
fastqScreen,bigwig,D
fastqScreen,multiqc 2,D
fastqScreen,fastqc 5,D
fastqScreen,fastqc 4,D
fastqScreen,multiqc 3,D
fastqScreen,fastqc,D
fastqScreen,run_multiqc,D
fastqScreen,MultiQC,D
fastqScreen,fastqctrimmed,D
fastqScreen,fastqc_trimmed,D
fastqScreen,trim_fasq_fastqc,D
fastqScreen,fastqc 3,D
fastqScreen,fastQCtrimmed 2,D
fastqScreen,fastqc 2,D
fastqScreen,fastqcrim,D
fastqScreen,fastqc 6,D
multiqc 2,run_star_pe,D
multiqc 2,generate_genome_star_index,D
multiqc 2,run_star_se,D
multiqc 2,pass1,D
multiqc 2,star_genome,D
multiqc 2,tastq_to_bam_HISAT,D
multiqc 2,samtools_bam,D
multiqc 2,hisat2,D
multiqc 2,sort_bams,D
multiqc 2,compare_reference_stringtie,D
multiqc 2,map,D
multiqc 2,bamindex,D
multiqc 2,startPE,D
multiqc 2,expressbam,D
multiqc 2,sortedbam_to_rmdup,D
multiqc 2,sortbam,D
multiqc 2,fetch_unique_stringtie,D
multiqc 2,starindex,D
multiqc 2,starSE,D
multiqc 2,sort_index_bams,D
multiqc 2,RNA_SeqC,D
multiqc 2,pass2,D
multiqc 2,Process B,D
multiqc 2,Annotation,D
multiqc 2,mark_dups,D
multiqc 2,samtools_flagstat,D
multiqc 2,picard_rna_seq,D
multiqc 2,sampleReads,D
multiqc 2,cutadapt 2,D
multiqc 2,trim_galore_pe,D
multiqc 2,trimgalorePE,D
multiqc 2,cutadapt,D
multiqc 2,trimgaloreSE,D
multiqc 2,fastp_trimming_SE,D
multiqc 2,fastp_trimming_PE,D
multiqc 2,merge_trimmed_PE,D
multiqc 2,merge_trimmed_SE,D
multiqc 2,DRIMSeq,D
multiqc 2,edgeR,D
multiqc 2,rsem_norm,D
multiqc 2,feature_counts,D
multiqc 2,salmon_quant_se,D
multiqc 2,salmonSE,D
multiqc 2,salmon_quant_pe,D
multiqc 2,salmonPE,D
multiqc 2,salmon_index_extended,D
multiqc 2,counts_matrix,D
multiqc 2,samlon_quant,D
multiqc 2,featureCounts 2,D
multiqc 2,salmon_quant,D
multiqc 2,salmon_index,D
multiqc 2,featureCounts,D
multiqc 2,sortedbam_to_counts,D
multiqc 2,tximeta,D
multiqc 2,kallistoQuant,D
multiqc 2,bigwig,D
multiqc 2,fastqScreen,D
multiqc 2,fastqc 5,SS
multiqc 2,fastqc 4,SS
multiqc 2,multiqc 3,VS
multiqc 2,fastqc,SS
multiqc 2,run_multiqc,S
multiqc 2,MultiQC,S
multiqc 2,fastqctrimmed,SS
multiqc 2,fastqc_trimmed,SS
multiqc 2,trim_fasq_fastqc,SS
multiqc 2,fastqc 3,SS
multiqc 2,fastQCtrimmed 2,SS
multiqc 2,fastqc 2,SS
multiqc 2,fastqcrim,SS
multiqc 2,fastqc 6,SS
fastqc 5,run_star_pe,D
fastqc 5,generate_genome_star_index,D
fastqc 5,run_star_se,D
fastqc 5,pass1,D
fastqc 5,star_genome,D
fastqc 5,tastq_to_bam_HISAT,D
fastqc 5,samtools_bam,D
fastqc 5,hisat2,D
fastqc 5,sort_bams,D
fastqc 5,compare_reference_stringtie,D
fastqc 5,map,D
fastqc 5,bamindex,D
fastqc 5,startPE,D
fastqc 5,expressbam,D
fastqc 5,sortedbam_to_rmdup,D
fastqc 5,sortbam,D
fastqc 5,fetch_unique_stringtie,D
fastqc 5,starindex,D
fastqc 5,starSE,D
fastqc 5,sort_index_bams,D
fastqc 5,RNA_SeqC,D
fastqc 5,pass2,D
fastqc 5,Process B,D
fastqc 5,Annotation,D
fastqc 5,mark_dups,D
fastqc 5,samtools_flagstat,D
fastqc 5,picard_rna_seq,D
fastqc 5,sampleReads,D
fastqc 5,cutadapt 2,D
fastqc 5,trim_galore_pe,D
fastqc 5,trimgalorePE,D
fastqc 5,cutadapt,D
fastqc 5,trimgaloreSE,D
fastqc 5,fastp_trimming_SE,D
fastqc 5,fastp_trimming_PE,D
fastqc 5,merge_trimmed_PE,D
fastqc 5,merge_trimmed_SE,D
fastqc 5,DRIMSeq,D
fastqc 5,edgeR,D
fastqc 5,rsem_norm,D
fastqc 5,feature_counts,D
fastqc 5,salmon_quant_se,D
fastqc 5,salmonSE,D
fastqc 5,salmon_quant_pe,D
fastqc 5,salmonPE,D
fastqc 5,salmon_index_extended,D
fastqc 5,counts_matrix,D
fastqc 5,samlon_quant,D
fastqc 5,featureCounts 2,D
fastqc 5,salmon_quant,D
fastqc 5,salmon_index,D
fastqc 5,featureCounts,D
fastqc 5,sortedbam_to_counts,D
fastqc 5,tximeta,D
