Process A,Process B,Raw_rules_cosine
salmon_quant,sampleReads,0.0743404562266572
salmon_quant,pass2,0.0480886139213121
sort_bams,mark_dups,0.1467567977722386
sort_bams,fastp_trimming_PE,0.1773998278751011
sort_bams,salmonPE,0.0281121874923975
sort_bams,samtools_bam,0.1852642503748521
sort_bams,bamindex,0.2117421606166187
sort_bams,generate_genome_star_index,0.0699885639399565
sort_bams,run_star_pe,0.443862546606751
sort_bams,pass1,0.1039491672592153
sort_bams,fastqc_trimmed,0.0296247957700354
sort_bams,run_multiqc,0.0963894811752636
sort_bams,sampleReads,0.035947053625564
sort_bams,pass2,0.0855138212050168
mark_dups,fastp_trimming_PE,0.0212375297357384
mark_dups,salmonPE,0.050109486076929
mark_dups,samtools_bam,0.0608019225329723
mark_dups,bamindex,0.2089043483848504
mark_dups,generate_genome_star_index,0.0387567389665413
mark_dups,run_star_pe,0.0636928196485431
mark_dups,pass1,0.3088397771275279
mark_dups,fastqc_trimmed,0.0176348137028147
mark_dups,run_multiqc,0.0823642578780205
mark_dups,sampleReads,0.0314559020293027
mark_dups,pass2,0.3508472811540443
fastp_trimming_PE,salmonPE,0.1147081900069302
fastp_trimming_PE,samtools_bam,0.0220436105639929
fastp_trimming_PE,bamindex,0.0599696716391156
fastp_trimming_PE,generate_genome_star_index,0.0304995111518364
fastp_trimming_PE,run_star_pe,0.2468193629461642
fastp_trimming_PE,pass1,0.0262766621938261
fastp_trimming_PE,fastqc_trimmed,0.0531090618915734
fastp_trimming_PE,run_multiqc,0.048379253968073
fastp_trimming_PE,sampleReads,0.0705835106664625
fastp_trimming_PE,pass2,0.0246957274740053
salmonPE,samtools_bam,0.0769429698393077
salmonPE,bamindex,0.4701855939787063
salmonPE,generate_genome_star_index,0.0673416738887987
salmonPE,run_star_pe,0.1653097667530475
salmonPE,pass1,0.0874481746451107
salmonPE,fastqc_trimmed,0.0986935642523982
salmonPE,run_multiqc,0.1662126416135702
salmonPE,sampleReads,0.1293514950243084
salmonPE,pass2,0.0821868574176172
samtools_bam,bamindex,0.2646885928939457
samtools_bam,generate_genome_star_index,0.0511883932700408
samtools_bam,run_star_pe,0.0633473665084862
samtools_bam,pass1,0.055172562034788
samtools_bam,fastqc_trimmed,0.0942554186113713
samtools_bam,run_multiqc,0.0787670057394843
samtools_bam,sampleReads,0.1009747968154388
samtools_bam,pass2,0.0455632356222474
bamindex,generate_genome_star_index,0.0354990473641487
bamindex,run_star_pe,0.1497563817043558
bamindex,pass1,0.1039725128152491
bamindex,fastqc_trimmed,0.1191131546334986
bamindex,run_multiqc,0.144845320979535
bamindex,sampleReads,0.147575848344104
bamindex,pass2,0.1127998492732542
generate_genome_star_index,run_star_pe,0.1692332225161338
generate_genome_star_index,pass1,0.0934190379398973
generate_genome_star_index,fastqc_trimmed,0.0404808614496903
generate_genome_star_index,run_multiqc,0.0472118358642357
generate_genome_star_index,sampleReads,0.0405854080723406
generate_genome_star_index,pass2,0.0877984838724885
run_star_pe,pass1,0.1337150569757138
run_star_pe,fastqc_trimmed,0.0470626799853074
run_star_pe,run_multiqc,0.0600004802840688
run_star_pe,sampleReads,0.052139811682976
run_star_pe,pass2,0.117654530675241
pass1,fastqc_trimmed,0.0399895805069455
pass1,run_multiqc,0.0787209898160587
pass1,sampleReads,0.0771669245050338
pass1,pass2,0.855023103851277
fastqc_trimmed,run_multiqc,0.0601098291696713
fastqc_trimmed,sampleReads,0.1387939518456501
fastqc_trimmed,pass2,0.0375836084018068
run_multiqc,sampleReads,0.0696696211948652
run_multiqc,pass2,0.0671008217255692
sampleReads,pass2,0.0725241784335613
